filename,subject_id,dice,iou,precision,recall,tp,fp,fn,gt_area_px,pred_area_px,hd95,assd,categories
train_Subject_7_22.png,7,0.0,0.0,1.0,0.0,0,0,25,25,0,,,missed_positive;low_dice;low_iou
train_Subject_8_0.png,8,1.0,1.0,1.0,1.0,0,0,0,0,0,,,correct_empty
train_Subject_8_1.png,8,1.0,1.0,1.0,1.0,0,0,0,0,0,,,correct_empty
train_Subject_8_10.png,8,1.0,1.0,1.0,1.0,0,0,0,0,0,,,correct_empty
train_Subject_8_100.png,8,1.0,1.0,1.0,1.0,0,0,0,0,0,,,correct_empty
train_Subject_8_101.png,8,1.0,1.0,1.0,1.0,0,0,0,0,0,,,correct_empty
train_Subject_8_186.png,8,0.0,0.0,1.0,0.0,0,0,41,41,0,,,missed_positive;low_dice;low_iou
train_Subject_8_187.png,8,0.0,0.0,1.0,0.0,0,0,63,63,0,,,missed_positive;low_dice;low_iou
train_Subject_8_188.png,8,0.0,0.0,1.0,0.0,0,0,33,33,0,,,missed_positive;low_dice;low_iou
train_Subject_8_189.png,8,0.0,0.0,1.0,0.0,0,0,55,55,0,,,missed_positive;low_dice;low_iou
train_Subject_8_190.png,8,0.0,0.0,1.0,0.0,0,0,139,139,0,,,missed_positive;low_dice;low_iou
train_Subject_8_191.png,8,0.0,0.0,1.0,0.0,0,0,127,127,0,,,missed_positive;low_dice;low_iou
train_Subject_8_192.png,8,0.0,0.0,1.0,0.0,0,0,118,118,0,,,missed_positive;low_dice;low_iou
train_Subject_8_193.png,8,0.0,0.0,1.0,0.0,0,0,136,136,0,,,missed_positive;low_dice;low_iou
train_Subject_8_194.png,8,0.0,0.0,1.0,0.0,0,0,199,199,0,,,missed_positive;low_dice;low_iou
train_Subject_8_195.png,8,0.0,0.0,1.0,0.0,0,0,205,205,0,,,missed_positive;low_dice;low_iou
train_Subject_8_196.png,8,0.0,0.0,1.0,0.0,0,0,225,225,0,,,missed_positive;low_dice;low_iou
train_Subject_8_197.png,8,0.0,0.0,1.0,0.0,0,0,196,196,0,,,missed_positive;low_dice;low_iou
train_Subject_8_198.png,8,0.0,0.0,1.0,0.0,0,0,224,224,0,,,missed_positive;low_dice;low_iou
train_Subject_8_199.png,8,0.0,0.0,1.0,0.0,0,0,208,208,0,,,missed_positive;low_dice;low_iou
train_Subject_8_200.png,8,0.0,0.0,1.0,0.0,0,0,231,231,0,,,missed_positive;low_dice;low_iou
train_Subject_8_201.png,8,0.0,0.0,1.0,0.0,0,0,236,236,0,,,missed_positive;low_dice;low_iou
train_Subject_8_202.png,8,0.0,0.0,1.0,0.0,0,0,213,213,0,,,missed_positive;low_dice;low_iou
train_Subject_8_203.png,8,0.0,0.0,1.0,0.0,0,0,247,247,0,,,missed_positive;low_dice;low_iou
train_Subject_8_204.png,8,0.0,0.0,1.0,0.0,0,0,234,234,0,,,missed_positive;low_dice;low_iou
train_Subject_8_205.png,8,0.0,0.0,1.0,0.0,0,0,222,222,0,,,missed_positive;low_dice;low_iou
train_Subject_8_206.png,8,0.0,0.0,1.0,0.0,0,0,218,218,0,,,missed_positive;low_dice;low_iou
